,content_id,title_ko,title_en,running_min,running_time,year,country,age,ott_img,ott_tag,avg_score,img
137,m5Y6YwW,냉정과 열정 사이,冷静と情熱のあいだ,124,2시간 4분,2001,일본,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#티빙#웨이브,3.6,https://an2-img.amz.wtchn.net/image/v2/B43OpS5gyYGpSHDOOs8jGg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk9Ua3hNVFF4TWpJeU5qQTVOVGN3T1RBaWZRLmQ1cGx5NkU2SWVpczNTa1JDcnZtTWtPVVdDOXBIUFVJVjVHVjN3OE93RGs=
138,mnWJJRW,페넬로피,Penelope,89,1시간 29분,2006,"영국, 미국",12세,[],,3.3,https://an2-img.amz.wtchn.net/image/v2/0qLdJoVC52iqUklO-U0Jbg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1J3TjJObVlXdHZlWGhoYjJSdk0yczBaMlJ0SW4wLmUwT3ZkZXFINFFtZTFjTktiSmVGc0JRSmFGZTFSSnlfZDBLQk9VOE8ycEk=
139,m5n4oYO,드라이브,Drive,100,1시간 40분,2011,미국,청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/2FL5cEs_MouFxsIuXm5_ew.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5EazFPVGs0TnpZMU9ESTVOamc1TkRFaWZRLlU2R05PWXlsMlJrYllwVHVKSWtiOUpQanZGUHBvWEc0ZzZjM2cxdWF0ZVE=
140,mO1VYPd,투 다이 포,To Die For,106,1시간 46분,1995,"미국, 영국, 캐나다",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.3,https://an2-img.amz.wtchn.net/image/v2/wPSL8_kxsQwPVX56xYinDQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0pyZFdocWQzUnhlV2N5WkdwcE1tRTBkMjAwSW4wLlpVajJDc2FiNWtmS0x4cTR4OHpXbXZQck5zWXdoOFZxX3AxOEtOOHJCTWc=
141,mW9p248,아네트,Annette,141,2시간 21분,2021,"프랑스, 벨기에, 독일, 미국, 멕시코, 스위스, 일본",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.6,https://an2-img.amz.wtchn.net/image/v2/6Ve1F4z6qW29CMBKGqjDEA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk16UXlOalF4TVRrd01UWXdOall4T1RBaWZRLnREZTBnV09XTjNOUWRwOXl1aHFqVXhDTlFPc2N4SW8yS1hPUTI1Z3lrOGs=
142,mgdMewd,지상의 밤,Night On Earth,129,2시간 9분,1991,"프랑스, 영국, 독일, 미국, 일본",15세,[],,4.0,https://an2-img.amz.wtchn.net/image/v2/WoQY1aWVc-7EyTYzYo_yXA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjl5WVc5cGVHTjBhakEyYWpGbVlUbHFiSFZ3SW4wLnh2UlJxVThnRkF2VjhsS3hKMDdXcTRMSFVvVS1feU9wX2dUSWJlQlJZaHM=
143,m45n9dN,박하사탕,박하사탕,131,2시간 11분,1999,한국,청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/ZX0KdmHKbvqkhivsPlqFmA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0J2Y0cxNWIzVTRZbXRuTTI1cVpIWXdiVFI0SW4wLndVNXA0TE13a3JZa1BfYzZacXMxaUJvcDMtVkV6VTduZnRja1FycTZrMkk=
144,mOgj82N,베르히만 아일랜드,Bergman Island,112,1시간 52분,2021,"프랑스, 벨기에, 독일, 스웨덴, 멕시코",15세,[],,3.4,https://an2-img.amz.wtchn.net/image/v2/XFZebN5xLaghGyZxe2G0Ng.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5UZ3hNVEkyT1RJd09UTTROamM1TVRJaWZRLmF3Ni1PWGpnbnVZNkNQRDRTb3V5eXpMVV9uNDhUdThhZTg3M01FbUxvcUE=
145,mdRLLKW,나쁜 피,Mauvais sang,105,1시간 45분,1986,"스위스, 프랑스",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.8,https://an2-img.amz.wtchn.net/image/v2/tU-bd4BAGWcA88UfqwW28A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlEyTlhKbWNubHFlVGRwWm1KcmVHUmthbkIxSW4wLnVYWkJzUUFTUG9WSWdCd2FOdXdnYlBVcHZYWWJmb1BxYm40VXEwR3VPNGM=
146,m53mqrq,마이 올드 애스,My Old Ass,88,1시간 28분,2024,미국,15세,[],,3.1,https://an2-img.amz.wtchn.net/image/v2/Kkx_P7QuFnbsvRox1OYHhg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHprNE1EUXdORGc1TnpNMk1ESTJOU0o5Lnk4N2J4MnJlNUUtWFVRaUdrYXdFY1Qxa1doUWdFNFE2R0ZUa0VZTkpGV2s=
147,mOo0Qna,토니 에드만,Toni Erdmann,162,2시간 42분,2016,"독일, 오스트리아, 모나코, 루마니아, 프랑스, 스위스",청불,[],,3.8,https://an2-img.amz.wtchn.net/image/v2/7RQ363E-1_Uq1c1ZOWo6bA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnQ2YmpCdk9HMXNhM0JvZFdoNGJHdDJNV3gzSW4wLm9RcWRUQVJvVFM2WUhEcWI0dXBJQUxvWWx1TTg0eVE3RU5HdTJRb2pMWDA=
148,mdMgjJW,더 폴: 오디어스와 환상의 문,The Fall,117,1시간 57분,2006,"미국, 남아프리카 공화국, 인도",12세,[],,4.0,https://an2-img.amz.wtchn.net/image/v2/4dj6aQ2HWZJnJKCtUqy5hA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjF4Wkdaak1USnRaV3gyYkdWNk1HeDJkWFp5SW4wLmM4XzR1ek0wUkNTNjkwWHNiWTEtanBwSmVWeFk2YkNNallFWENxU25tZUE=
149,mW42xZo,마에스트로 번스타인,Maestro,129,2시간 9분,2023,미국,15세,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,3.2,https://an2-img.amz.wtchn.net/image/v2/YRBf0rYHUvaRFUQzual96Q.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFM01EQTNORFkxTmpjNE1ESXhOVGMwTWpNaWZRLlNOaGxfdjFKa1NYNFBRLWJiUEhHQ0MwNGJiRHZjSWFUSllyVlAtTUxxNFU=
150,mP5mPzd,반지의 제왕 : 반지 원정대,The Lord of the Rings: The Fellowship of the Ring,181,3시간 1분,2001,"뉴질랜드, 미국",12세,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,4.1,https://an2-img.amz.wtchn.net/image/v2/1E9ZN6C7ATEGolUAh_0k_w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk1UVXhPRGc1TmpZeU9UazFOemd4TmpnaWZRLmJ3OUJObXpHbGRBY1pZMU92aVNqdFVPMmtWakhFZkdCU0UxOUJWQkJ0ZTg=
151,m5Goqar,민스미트 작전,Operation Mincemeat,128,2시간 8분,2022,"미국, 영국",12세,[],,3.2,https://an2-img.amz.wtchn.net/image/v2/Pfv0a8KfmzY8ON-bAXhXrA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5USXpNalF4TmpJNU1EWXlNekl6TnpjaWZRLjRubGpjRUpNejUyN29xVzlkQ291NXNfUGRYQXdfcXVkdmJ5SW1KNnRWaVk=
152,md6l8JX,사랑할 땐 누구나 최악이 된다,Verdens verste menneske,127,2시간 7분,2021,"노르웨이, 프랑스, 스웨덴, 덴마크",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#넷플릭스#티빙,3.7,https://an2-img.amz.wtchn.net/image/v2/pWjENkw8Pv4HXwlP3kootw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5qQXlPREkwTnpBMk5qQXdOekkyTURZaWZRLnlJcDVLSHhMTWIzZUQyR2R6djZhR2lRQnhFNk83WVlKTUxWUVp6NzZJYXM=
153,mO2MKGW,터미널,The Terminal,128,2시간 8분,2004,미국,전체,[],,4.0,https://an2-img.amz.wtchn.net/image/v2/CYUi9Ei1iG5lJvcYm8qIgg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlozWjJSNWJIYzNPRzlwZDJJNGRXZDNkbVJvSW4wLjkzcVJGaVBRV0lYUE1zNjUzWEEtUGlYTjBKcXU0WnFidDRNS2ZhX0o2alk=
154,mOkLelz,어프렌티스: 트럼프의 탄생,The Apprentice,122,2시간 2분,2024,"미국, 캐나다, 아일랜드, 덴마크",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.3,https://an2-img.amz.wtchn.net/image/v2/C_ppa7oOu1qpabCOznlQfw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFeU1Ea3pOell3T0RNNU1ETTVNemszSW4wLkJSQ0VpXzdJX3FpOWU5dWdSM3djeWg5R1E3XzJ4T2hCWUQwMmFvUHB3emc=
155,mWq1eZl,리틀 걸,Petite fille,85,1시간 25분,2020,"프랑스, 덴마크",12세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,4.0,https://an2-img.amz.wtchn.net/image/v2/x_QinkG1pBrVUGwwal3ozg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlpxY2pabE5YQTRlbUp2WjI5M2VubG9kMlZpSW4wLmkxUkViS0hhSGx1QjYtTUs1enhOcWxDdHZ0d2Zpb0Joejd0aVZoZUJJTHc=
156,mWqJqYp,본 투 비 블루,Born to Be Blue,97,1시간 37분,2015,"미국, 캐나다, 영국",청불,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,3.8,https://an2-img.amz.wtchn.net/image/v2/hUyhRDbeduh2Mp83oA1CiA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1YwWVRFd2VIVnlZbTFtZFdSdmFubzNaV2gwSW4wLkM1MVg4dHpYTjdkVExibFJFS2ppVG1URlJFUGVBWHBUb1lkVktIbU5pWXM=
157,m5XMArN,바닷마을 다이어리,海街diary,127,2시간 7분,2015,일본,청불,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.8,https://an2-img.amz.wtchn.net/image/v2/zAV_Gdk2i5QMimq59TgHcw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk56UTJPVGc0TURjMU5UQTBPVFUxTmpRaWZRLnk3OTNsZDd4aDk0cHh1UHRJRlpVbWx1UEdiR00tSW5QRjZ4SmNJNnktY1U=
158,mdK6e1O,록키,Rocky,120,2시간 00분,1976,미국,12세,[],,3.9,https://an2-img.amz.wtchn.net/image/v2/PUB_dOTW847rN0l4pJsE6A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmhrYVdreWVXSnNPVEZ4Ykd4MU1qZGlNMnB6SW4wLklSSTlVbmZiTDZscFV5NjZCVkZZVmpkOFhlenVGa0J6S0dXZXI0Q2hNejA=
159,mOVP2rN,파워 오브 도그,The Power of the Dog,128,2시간 8분,2021,"영국, 캐나다, 호주, 뉴질랜드",15세,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,3.8,https://an2-img.amz.wtchn.net/image/v2/NlD_FB0s9S5fKZb8G4wioQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk16WTVOalV5TnpZeU5Ea3dORGt6T1RFaWZRLnVWMDBFcUdEWUZac3J3c3dHeFR3a0kxSHdpNjlLb2YwTGJZeHhMOXJlZ28=
160,mOAZMGQ,고스트 스토리,A Ghost Story,92,1시간 32분,2017,미국,12세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.7,https://an2-img.amz.wtchn.net/image/v2/2XeHPhOQdHmJyapAWvMvMg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlI1ZUhCc2JuaG5hbmhuY1dGbFptUm1jMm8ySW4wLkZwbkw1dlRYVlo2aUM2X3VQWXlrVHh6bEgwZm1wMkdaMFRSdjh0cU91VzA=
161,mdjal9O,박쥐,박쥐,133,2시간 13분,2009,한국,청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#넷플릭스#티빙,3.4,https://an2-img.amz.wtchn.net/image/v2/Tn1WWZ3Mpz29UIcwy5DhYQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkoyYURNemFXdHpaWGx3ZFcxNFpucG5kWHBsSW4wLm14UGk5YUpHZnVuRlZPUW1XYjNLUkQ2b1hWa1F0WHdtdXN2MGFlcFU0aU0=
162,mOk6Z9w,마담 프루스트의 비밀정원,Attila Marcel,106,1시간 46분,2013,프랑스,전체,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.9,https://an2-img.amz.wtchn.net/image/v2/YsSaV3fXrODayP83pU2rGA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpNMU5ESTBNekF3T0RVeU5USTNPVGNpZlEuTlpZUXJHR0xQSGpldnU0THZFT1pvWUlyMDlIR2lGMXUwS1lFdE1nMW5uaw==
163,m9dBPzW,해리가 샐리를 만났을 때,When Harry Met Sally...,96,1시간 36분,1989,미국,15세,[],,3.9,https://an2-img.amz.wtchn.net/image/v2/IEzGt-y_ilt8MBFkbv9wfw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMng2Y2psaWIyOW1kVzFzTjI1NU1YTmplbXQ0SW4wLi1mRl9LMlFTT3FRUzJPVUV6X2lzMC1tTXpMajVDRnBYNFZpWUhqQVNFbGc=
